TransactionNo,Items,DateTime,Daypart,DayType,Quantity,Price
7816,Tea,03-09-2017 10:11,Morning,Weekday,1,39
7816,Cake,03-09-2017 10:11,Morning,Weekday,1,49
7816,Bread,03-09-2017 10:11,Morning,Weekday,5,35
7817,Bread,03-09-2017 10:13,Morning,Weekday,2,35
7817,Hot chocolate,03-09-2017 10:13,Morning,Weekday,2,97
7818,Coffee,03-09-2017 10:22,Morning,Weekday,2,43
7818,Baguette,03-09-2017 10:22,Morning,Weekday,4,35
7819,Tiffin,03-09-2017 10:58,Morning,Weekday,5,99
7819,Cake,03-09-2017 10:58,Morning,Weekday,1,49
7820,Coffee,03-09-2017 11:12,Morning,Weekday,2,43
7821,Coffee,03-09-2017 11:14,Morning,Weekday,4,43
7822,Cake,03-09-2017 11:17,Morning,Weekday,5,49
7822,Juice,03-09-2017 11:17,Morning,Weekday,5,57
7823,Bread,03-09-2017 11:37,Morning,Weekday,3,35
7824,Coffee,03-09-2017 11:52,Morning,Weekday,5,43
7824,Tiffin,03-09-2017 11:52,Morning,Weekday,1,99
7825,Tea,03-09-2017 12:35,Afternoon,Weekday,3,39
7825,Sandwich,03-09-2017 12:35,Afternoon,Weekday,2,39
7826,Sandwich,03-09-2017 12:36,Afternoon,Weekday,3,39
7826,Tea,03-09-2017 12:36,Afternoon,Weekday,5,39
7827,Coffee,03-09-2017 12:37,Afternoon,Weekday,5,43
7827,Chicken Stew,03-09-2017 12:37,Afternoon,Weekday,2,79
7828,Sandwich,03-09-2017 12:56,Afternoon,Weekday,1,39
7828,Cookies,03-09-2017 12:56,Afternoon,Weekday,4,72
7829,Salad,03-09-2017 12:58,Afternoon,Weekday,2,69
7829,Coffee,03-09-2017 12:58,Afternoon,Weekday,5,43
7829,Juice,03-09-2017 12:58,Afternoon,Weekday,4,57
7830,Tea,03-09-2017 13:00,Afternoon,Weekday,2,39
7830,Bread,03-09-2017 13:00,Afternoon,Weekday,4,35
7830,Salad,03-09-2017 13:00,Afternoon,Weekday,4,69
7830,Sandwich,03-09-2017 13:00,Afternoon,Weekday,3,39
7831,Bread,03-09-2017 13:13,Afternoon,Weekday,1,35
7831,Pastry,03-09-2017 13:13,Afternoon,Weekday,2,54
7831,Truffles,03-09-2017 13:13,Afternoon,Weekday,5,64
7832,Bread,03-09-2017 13:15,Afternoon,Weekday,3,35
7832,Scandinavian,03-09-2017 13:15,Afternoon,Weekday,5,43
7833,Chicken Stew,03-09-2017 13:16,Afternoon,Weekday,1,79
7833,Coffee,03-09-2017 13:16,Afternoon,Weekday,4,43
7834,Soup,03-09-2017 13:17,Afternoon,Weekday,4,58
7835,Coffee,03-09-2017 13:30,Afternoon,Weekday,1,43
7835,Sandwich,03-09-2017 13:30,Afternoon,Weekday,2,39
7836,Cookies,03-09-2017 13:31,Afternoon,Weekday,2,72
7836,Soup,03-09-2017 13:31,Afternoon,Weekday,4,58
7837,Christmas common,03-09-2017 13:32,Afternoon,Weekday,4,82
7838,Coffee,03-09-2017 13:39,Afternoon,Weekday,5,43
7839,Soup,03-09-2017 14:13,Afternoon,Weekday,4,58
7839,Sandwich,03-09-2017 14:13,Afternoon,Weekday,1,39
7839,Coffee,03-09-2017 14:13,Afternoon,Weekday,4,43
7839,Medialuna,03-09-2017 14:13,Afternoon,Weekday,2,37
7840,Coffee,03-09-2017 14:16,Afternoon,Weekday,1,43
7840,Coffee,03-09-2017 14:16,Afternoon,Weekday,4,43
7840,Hot chocolate,03-09-2017 14:16,Afternoon,Weekday,2,97
7840,Coffee,03-09-2017 14:16,Afternoon,Weekday,4,43
7840,Pastry,03-09-2017 14:16,Afternoon,Weekday,4,54
7840,Cake,03-09-2017 14:16,Afternoon,Weekday,2,49
7841,Coffee,03-09-2017 14:23,Afternoon,Weekday,4,43
7842,Pastry,03-09-2017 14:33,Afternoon,Weekday,5,54
7843,Bread,03-09-2017 14:35,Afternoon,Weekday,5,35
7843,Coffee,03-09-2017 14:35,Afternoon,Weekday,1,43
7843,Pastry,03-09-2017 14:35,Afternoon,Weekday,3,54
7843,Chicken Stew,03-09-2017 14:35,Afternoon,Weekday,2,79
7844,Coffee,03-09-2017 14:38,Afternoon,Weekday,2,43
7845,Tea,03-09-2017 14:58,Afternoon,Weekday,3,39
7845,Cake,03-09-2017 14:58,Afternoon,Weekday,3,49
7846,Truffles,03-09-2017 15:08,Afternoon,Weekday,4,64
7846,Spanish Brunch,03-09-2017 15:08,Afternoon,Weekday,2,56
7846,Cake,03-09-2017 15:08,Afternoon,Weekday,4,49
7846,Coffee,03-09-2017 15:08,Afternoon,Weekday,4,43
7847,Truffles,03-09-2017 15:09,Afternoon,Weekday,1,64
7847,Spanish Brunch,03-09-2017 15:09,Afternoon,Weekday,1,56
7847,Cake,03-09-2017 15:09,Afternoon,Weekday,1,49
7848,Bread,03-09-2017 15:22,Afternoon,Weekday,2,35
7848,Tea,03-09-2017 15:22,Afternoon,Weekday,1,39
7848,Scone,03-09-2017 15:22,Afternoon,Weekday,4,60
7849,Coke,03-09-2017 15:23,Afternoon,Weekday,2,65
7849,Tea,03-09-2017 15:23,Afternoon,Weekday,5,39
7850,Tea,03-09-2017 15:42,Afternoon,Weekday,3,39
7850,Cake,03-09-2017 15:42,Afternoon,Weekday,2,49
7851,Coke,03-09-2017 16:16,Afternoon,Weekday,4,65
7852,Bread,03-09-2017 16:40,Afternoon,Weekday,5,35
7852,Cake,03-09-2017 16:40,Afternoon,Weekday,3,49
7852,Coffee,03-09-2017 16:40,Afternoon,Weekday,3,43
7852,Bread,03-09-2017 16:40,Afternoon,Weekday,5,35
7853,Coffee,03-09-2017 17:19,Evening,Weekday,2,43
7853,Coffee,03-09-2017 17:19,Evening,Weekday,5,43
7853,Tea,03-09-2017 17:19,Evening,Weekday,2,39
7853,Cake,03-09-2017 17:19,Evening,Weekday,1,49
7853,Scone,03-09-2017 17:19,Evening,Weekday,3,60
7853,Cookies,03-09-2017 17:19,Evening,Weekday,5,72
7854,Coffee,03-10-2017 08:05,Morning,Weekday,3,43
7855,Coffee,03-10-2017 08:14,Morning,Weekday,5,43
7856,Coffee,03-10-2017 08:26,Morning,Weekday,2,43
7857,Bread,03-10-2017 08:37,Morning,Weekday,2,35
7858,Coffee,03-10-2017 08:42,Morning,Weekday,2,43
7858,Bread,03-10-2017 08:42,Morning,Weekday,5,35
7858,Pastry,03-10-2017 08:42,Morning,Weekday,5,54
7859,Coffee,03-10-2017 08:45,Morning,Weekday,4,43
7859,Bread,03-10-2017 08:45,Morning,Weekday,2,35
7859,Spanish Brunch,03-10-2017 08:45,Morning,Weekday,1,56
7860,Bread,03-10-2017 08:47,Morning,Weekday,2,35
7860,Toast,03-10-2017 08:47,Morning,Weekday,1,96
7861,Bread,03-10-2017 08:48,Morning,Weekday,3,35
7862,Baguette,03-10-2017 08:51,Morning,Weekday,2,35
7863,Coffee,03-10-2017 08:57,Morning,Weekday,4,43
7863,Pastry,03-10-2017 08:57,Morning,Weekday,1,54
7864,Hot chocolate,03-10-2017 09:01,Morning,Weekday,4,97
7864,Tea,03-10-2017 09:01,Morning,Weekday,3,39
7864,Cake,03-10-2017 09:01,Morning,Weekday,5,49
7865,Coffee,03-10-2017 09:04,Morning,Weekday,5,43
7865,Bread,03-10-2017 09:04,Morning,Weekday,3,35
7866,Bread,03-10-2017 09:05,Morning,Weekday,5,35
7866,Bread,03-10-2017 09:05,Morning,Weekday,5,35
7866,Pastry,03-10-2017 09:05,Morning,Weekday,5,54
7867,Coffee,03-10-2017 09:08,Morning,Weekday,1,43
7868,Pastry,03-10-2017 09:20,Morning,Weekday,2,54
7868,Pastry,03-10-2017 09:20,Morning,Weekday,1,54
7869,Bread,03-10-2017 09:23,Morning,Weekday,3,35
7869,Coffee,03-10-2017 09:23,Morning,Weekday,1,43
7869,Coffee,03-10-2017 09:23,Morning,Weekday,2,43
7869,Bread,03-10-2017 09:23,Morning,Weekday,3,35
7869,Toast,03-10-2017 09:23,Morning,Weekday,3,96
7870,Coffee,03-10-2017 09:37,Morning,Weekday,3,43
7871,Bread,03-10-2017 09:51,Morning,Weekday,3,35
7872,Coffee,03-10-2017 09:59,Morning,Weekday,5,43
7873,Bread,03-10-2017 10:02,Morning,Weekday,2,35
7873,Cookies,03-10-2017 10:02,Morning,Weekday,1,72
7874,Medialuna,03-10-2017 10:03,Morning,Weekday,1,37
7874,Bread,03-10-2017 10:03,Morning,Weekday,3,35
7875,Tea,03-10-2017 10:08,Morning,Weekday,3,39
7876,Coffee,03-10-2017 10:19,Morning,Weekday,3,43
7876,Cake,03-10-2017 10:19,Morning,Weekday,5,49
7876,Jam,03-10-2017 10:19,Morning,Weekday,2,96
7876,Truffles,03-10-2017 10:19,Morning,Weekday,1,64
7877,Coffee,03-10-2017 10:23,Morning,Weekday,3,43
7877,Coffee,03-10-2017 10:23,Morning,Weekday,1,43
7877,Juice,03-10-2017 10:23,Morning,Weekday,5,57
7877,Pastry,03-10-2017 10:23,Morning,Weekday,1,54
7877,Cookies,03-10-2017 10:23,Morning,Weekday,1,72
7878,Coffee,03-10-2017 10:39,Morning,Weekday,2,43
7878,Tiffin,03-10-2017 10:39,Morning,Weekday,2,99
7878,Bread,03-10-2017 10:39,Morning,Weekday,2,35
7879,Cake,03-10-2017 10:45,Morning,Weekday,2,49
7879,Cookies,03-10-2017 10:45,Morning,Weekday,4,72
7879,Cookies,03-10-2017 10:45,Morning,Weekday,1,72
7879,Coffee,03-10-2017 10:45,Morning,Weekday,3,43
7879,Coffee,03-10-2017 10:45,Morning,Weekday,2,43
7879,Juice,03-10-2017 10:45,Morning,Weekday,2,57
7880,Vegan Feast,03-10-2017 10:47,Morning,Weekday,1,39
7880,Pastry,03-10-2017 10:47,Morning,Weekday,4,54
7880,Coffee,03-10-2017 10:47,Morning,Weekday,1,43
7880,Coffee,03-10-2017 10:47,Morning,Weekday,3,43
7881,Coffee,03-10-2017 10:52,Morning,Weekday,5,43
7881,Pastry,03-10-2017 10:52,Morning,Weekday,3,54
7882,Coffee,03-10-2017 10:56,Morning,Weekday,2,43
7882,Bread,03-10-2017 10:56,Morning,Weekday,2,35
7883,Bread,03-10-2017 11:00,Morning,Weekday,3,35
7883,Coffee,03-10-2017 11:00,Morning,Weekday,3,43
7884,Bread,03-10-2017 11:02,Morning,Weekday,4,35
7885,Coffee,03-10-2017 11:07,Morning,Weekday,4,43
7885,Coffee,03-10-2017 11:07,Morning,Weekday,5,43
7885,Medialuna,03-10-2017 11:07,Morning,Weekday,4,37
7886,Coffee,03-10-2017 11:18,Morning,Weekday,2,43
7887,Coffee,03-10-2017 11:19,Morning,Weekday,4,43
7887,Tea,03-10-2017 11:19,Morning,Weekday,4,39
7887,Tiffin,03-10-2017 11:19,Morning,Weekday,1,99
7888,Bread,03-10-2017 11:31,Morning,Weekday,4,35
7888,Bread,03-10-2017 11:31,Morning,Weekday,5,35
7889,Brownie,03-10-2017 11:56,Morning,Weekday,1,83
7890,Coffee,03-10-2017 12:23,Afternoon,Weekday,1,43
7891,Tea,03-10-2017 12:37,Afternoon,Weekday,3,39
7891,Sandwich,03-10-2017 12:37,Afternoon,Weekday,3,39
7891,Sandwich,03-10-2017 12:37,Afternoon,Weekday,3,39
7892,Coffee,03-10-2017 12:38,Afternoon,Weekday,3,43
7892,Tiffin,03-10-2017 12:38,Afternoon,Weekday,5,99
7893,Bread,03-10-2017 12:41,Afternoon,Weekday,2,35
7893,Scone,03-10-2017 12:41,Afternoon,Weekday,5,60
7894,Soup,03-10-2017 12:43,Afternoon,Weekday,2,58
7894,Salad,03-10-2017 12:43,Afternoon,Weekday,3,69
7894,Bread,03-10-2017 12:43,Afternoon,Weekday,4,35
7895,Sandwich,03-10-2017 12:55,Afternoon,Weekday,5,39
7895,Coke,03-10-2017 12:55,Afternoon,Weekday,2,65
7896,Toast,03-10-2017 13:04,Afternoon,Weekday,1,96
7896,Coffee,03-10-2017 13:04,Afternoon,Weekday,2,43
7896,Bread,03-10-2017 13:04,Afternoon,Weekday,1,35
7897,Cake,03-10-2017 13:08,Afternoon,Weekday,2,49
7897,Sandwich,03-10-2017 13:08,Afternoon,Weekday,4,39
7897,Sandwich,03-10-2017 13:08,Afternoon,Weekday,4,39
7897,Coffee,03-10-2017 13:08,Afternoon,Weekday,5,43
7898,Truffles,03-10-2017 13:27,Afternoon,Weekday,3,64
7898,Soup,03-10-2017 13:27,Afternoon,Weekday,1,58
7899,Vegan mincepie,03-10-2017 13:30,Afternoon,Weekday,2,44
7899,Cookies,03-10-2017 13:30,Afternoon,Weekday,1,72
7899,Tiffin,03-10-2017 13:30,Afternoon,Weekday,1,99
7899,Bread,03-10-2017 13:30,Afternoon,Weekday,5,35
7900,Cookies,03-10-2017 13:32,Afternoon,Weekday,5,72
7901,Soup,03-10-2017 13:44,Afternoon,Weekday,1,58
7902,Coffee,03-10-2017 13:47,Afternoon,Weekday,1,43
7902,Spanish Brunch,03-10-2017 13:47,Afternoon,Weekday,4,56
7903,Coffee,03-10-2017 13:50,Afternoon,Weekday,3,43
7903,Scone,03-10-2017 13:50,Afternoon,Weekday,3,60
7904,Bread,03-10-2017 13:56,Afternoon,Weekday,2,35
7904,Coffee,03-10-2017 13:56,Afternoon,Weekday,3,43
7904,Sandwich,03-10-2017 13:56,Afternoon,Weekday,1,39
7905,Salad,03-10-2017 13:58,Afternoon,Weekday,1,69
7905,Spanish Brunch,03-10-2017 13:58,Afternoon,Weekday,3,56
7905,Coke,03-10-2017 13:58,Afternoon,Weekday,4,65
7906,Coffee,03-10-2017 14:03,Afternoon,Weekday,4,43
7906,Tea,03-10-2017 14:03,Afternoon,Weekday,5,39
7906,Bread,03-10-2017 14:03,Afternoon,Weekday,3,35
7906,Tiffin,03-10-2017 14:03,Afternoon,Weekday,4,99
7906,Chicken Stew,03-10-2017 14:03,Afternoon,Weekday,4,79
7907,Tea,03-10-2017 14:10,Afternoon,Weekday,4,39
7907,Bread,03-10-2017 14:10,Afternoon,Weekday,3,35
7907,Cake,03-10-2017 14:10,Afternoon,Weekday,5,49
7908,Truffles,03-10-2017 14:23,Afternoon,Weekday,5,64
7908,Mineral water,03-10-2017 14:23,Afternoon,Weekday,4,66
7908,Bread,03-10-2017 14:23,Afternoon,Weekday,5,35
7908,Scone,03-10-2017 14:23,Afternoon,Weekday,3,60
7908,Spanish Brunch,03-10-2017 14:23,Afternoon,Weekday,5,56
7909,Coffee,03-10-2017 14:58,Afternoon,Weekday,4,43
7910,Truffles,03-10-2017 16:40,Afternoon,Weekday,1,64
7910,Cake,03-10-2017 16:40,Afternoon,Weekday,1,49
7911,Coffee,03-10-2017 16:41,Afternoon,Weekday,3,43
7912,Coffee,03-10-2017 16:52,Afternoon,Weekday,3,43
7912,Bread,03-10-2017 16:52,Afternoon,Weekday,3,35
7913,Cookies,03-10-2017 16:54,Afternoon,Weekday,5,72
7913,Tiffin,03-10-2017 16:54,Afternoon,Weekday,1,99
7914,Tea,03-10-2017 16:57,Afternoon,Weekday,3,39
7915,Medialuna,03-11-2017 08:37,Morning,Weekend,2,37
7915,Medialuna,03-11-2017 08:37,Morning,Weekend,1,37
7915,Coffee,03-11-2017 08:37,Morning,Weekend,4,43
7916,Coffee,03-11-2017 08:59,Morning,Weekend,1,43
7916,Toast,03-11-2017 08:59,Morning,Weekend,1,96
7917,Baguette,03-11-2017 08:59,Morning,Weekend,2,35
7917,Farm House,03-11-2017 08:59,Morning,Weekend,5,52
7918,Medialuna,03-11-2017 09:01,Morning,Weekend,4,37
7919,Cake,03-11-2017 09:02,Morning,Weekend,4,49
7919,Bread,03-11-2017 09:02,Morning,Weekend,2,35
7920,Bread,03-11-2017 09:03,Morning,Weekend,5,35
7921,Coffee,03-11-2017 09:07,Morning,Weekend,5,43
7921,Tea,03-11-2017 09:07,Morning,Weekend,1,39
7922,The Nomad,03-11-2017 09:08,Morning,Weekend,2,61
7922,Coffee,03-11-2017 09:08,Morning,Weekend,2,43
7922,Medialuna,03-11-2017 09:08,Morning,Weekend,5,37
7923,Duck egg,03-11-2017 09:10,Morning,Weekend,3,80
7923,Tea,03-11-2017 09:10,Morning,Weekend,1,39
7924,Coffee,03-11-2017 09:18,Morning,Weekend,3,43
7924,Coffee,03-11-2017 09:18,Morning,Weekend,2,43
7924,Scone,03-11-2017 09:18,Morning,Weekend,1,60
7924,Bread,03-11-2017 09:18,Morning,Weekend,4,35
7925,Scandinavian,03-11-2017 09:25,Morning,Weekend,2,43
7925,Tea,03-11-2017 09:25,Morning,Weekend,5,39
7925,Coffee,03-11-2017 09:25,Morning,Weekend,1,43
7926,Scandinavian,03-11-2017 09:44,Morning,Weekend,1,43
7926,Bread,03-11-2017 09:44,Morning,Weekend,4,35
7927,Chocolates,03-11-2017 09:45,Morning,Weekend,4,66
7927,Coffee,03-11-2017 09:45,Morning,Weekend,5,43
7927,Coke,03-11-2017 09:45,Morning,Weekend,2,65
7928,Coffee,03-11-2017 09:56,Morning,Weekend,4,43
7928,Coffee,03-11-2017 09:56,Morning,Weekend,4,43
7928,Bread,03-11-2017 09:56,Morning,Weekend,3,35
7929,Tea,03-11-2017 09:57,Morning,Weekend,1,39
7929,Tea,03-11-2017 09:57,Morning,Weekend,2,39
7929,Juice,03-11-2017 09:57,Morning,Weekend,2,57
7930,Scone,03-11-2017 10:14,Morning,Weekend,1,60
7930,Pastry,03-11-2017 10:14,Morning,Weekend,3,54
7930,Coffee,03-11-2017 10:14,Morning,Weekend,1,43
7931,Coffee,03-11-2017 10:15,Morning,Weekend,2,43
7931,Coffee,03-11-2017 10:15,Morning,Weekend,5,43
7932,Baguette,03-11-2017 10:33,Morning,Weekend,3,35
7933,Tea,03-11-2017 10:38,Morning,Weekend,3,39
7933,Tea,03-11-2017 10:38,Morning,Weekend,5,39
7933,Spanish Brunch,03-11-2017 10:38,Morning,Weekend,2,56
7933,Fudge,03-11-2017 10:38,Morning,Weekend,4,42
7933,Jam,03-11-2017 10:38,Morning,Weekend,3,96
7934,Coffee,03-11-2017 10:45,Morning,Weekend,2,43
7934,Spanish Brunch,03-11-2017 10:45,Morning,Weekend,2,56
7934,Truffles,03-11-2017 10:45,Morning,Weekend,2,64
7935,Scone,03-11-2017 11:01,Morning,Weekend,4,60
7935,Cake,03-11-2017 11:01,Morning,Weekend,4,49
7935,Scandinavian,03-11-2017 11:01,Morning,Weekend,2,43
7936,Coffee,03-11-2017 11:03,Morning,Weekend,5,43
7937,Sandwich,03-11-2017 11:04,Morning,Weekend,1,39
7937,Coffee,03-11-2017 11:04,Morning,Weekend,2,43
7938,Bread,03-11-2017 11:05,Morning,Weekend,2,35
7938,Farm House,03-11-2017 11:05,Morning,Weekend,1,52
7939,Bread,03-11-2017 11:06,Morning,Weekend,2,35
7939,Toast,03-11-2017 11:06,Morning,Weekend,3,96
7939,Cookies,03-11-2017 11:06,Morning,Weekend,1,72
7940,Bread,03-11-2017 11:09,Morning,Weekend,4,35
7941,Farm House,03-11-2017 11:14,Morning,Weekend,3,52
7941,Coffee,03-11-2017 11:14,Morning,Weekend,4,43
7941,Cookies,03-11-2017 11:14,Morning,Weekend,5,72
7942,Spanish Brunch,03-11-2017 11:30,Morning,Weekend,2,56
7942,Bread,03-11-2017 11:30,Morning,Weekend,5,35
7942,Cake,03-11-2017 11:30,Morning,Weekend,4,49
7942,Medialuna,03-11-2017 11:30,Morning,Weekend,4,37
7942,Coffee,03-11-2017 11:30,Morning,Weekend,2,43
7942,Brownie,03-11-2017 11:30,Morning,Weekend,2,83
7943,Pastry,03-11-2017 11:32,Morning,Weekend,3,54
7943,Coffee,03-11-2017 11:32,Morning,Weekend,1,43
7943,Soup,03-11-2017 11:32,Morning,Weekend,4,58
7943,Sandwich,03-11-2017 11:32,Morning,Weekend,5,39
7944,Muffin,03-11-2017 11:42,Morning,Weekend,1,71
7945,Tea,03-11-2017 11:43,Morning,Weekend,3,39
7946,Tiffin,03-11-2017 11:45,Morning,Weekend,2,99
7947,Bread,03-11-2017 11:47,Morning,Weekend,4,35
7947,Coffee,03-11-2017 11:47,Morning,Weekend,3,43
7948,Bread,03-11-2017 11:51,Morning,Weekend,2,35
7949,Hot chocolate,03-11-2017 11:53,Morning,Weekend,1,97
7949,Bread,03-11-2017 11:53,Morning,Weekend,5,35
7949,Cookies,03-11-2017 11:53,Morning,Weekend,2,72
7950,Bread,03-11-2017 12:14,Afternoon,Weekend,1,35
7950,Juice,03-11-2017 12:14,Afternoon,Weekend,2,57
7950,Cake,03-11-2017 12:14,Afternoon,Weekend,2,49
7950,Jammie Dodgers,03-11-2017 12:14,Afternoon,Weekend,3,50
7951,Scone,03-11-2017 12:14,Afternoon,Weekend,3,60
7951,Bread,03-11-2017 12:14,Afternoon,Weekend,5,35
7952,Tea,03-11-2017 12:25,Afternoon,Weekend,2,39
7952,Bread,03-11-2017 12:25,Afternoon,Weekend,2,35
7952,Hot chocolate,03-11-2017 12:25,Afternoon,Weekend,5,97
7952,Tiffin,03-11-2017 12:25,Afternoon,Weekend,5,99
7953,Coffee,03-11-2017 12:28,Afternoon,Weekend,1,43
7953,Bread,03-11-2017 12:28,Afternoon,Weekend,4,35
7954,Coffee,03-11-2017 12:34,Afternoon,Weekend,2,43
7955,Cake,03-11-2017 12:37,Afternoon,Weekend,1,49
7955,Granola,03-11-2017 12:37,Afternoon,Weekend,4,69
7955,Coffee,03-11-2017 12:37,Afternoon,Weekend,2,43
7955,Sandwich,03-11-2017 12:37,Afternoon,Weekend,2,39
7955,Coffee,03-11-2017 12:37,Afternoon,Weekend,5,43
7956,Scone,03-11-2017 12:38,Afternoon,Weekend,3,60
7957,Pastry,03-11-2017 12:43,Afternoon,Weekend,2,54
7957,Sandwich,03-11-2017 12:43,Afternoon,Weekend,3,39
7958,Sandwich,03-11-2017 12:49,Afternoon,Weekend,5,39
7958,Sandwich,03-11-2017 12:49,Afternoon,Weekend,2,39
7958,Coffee,03-11-2017 12:49,Afternoon,Weekend,4,43
7958,Coffee,03-11-2017 12:49,Afternoon,Weekend,4,43
7959,Bread,03-11-2017 12:51,Afternoon,Weekend,3,35
7959,Pastry,03-11-2017 12:51,Afternoon,Weekend,5,54
7959,Cake,03-11-2017 12:51,Afternoon,Weekend,4,49
7960,Pastry,03-11-2017 12:55,Afternoon,Weekend,3,54
7961,Brownie,03-11-2017 13:04,Afternoon,Weekend,5,83
7961,Drinking chocolate spoons ,03-11-2017 13:04,Afternoon,Weekend,1,80
7961,Bread,03-11-2017 13:04,Afternoon,Weekend,4,35
7961,Coffee,03-11-2017 13:04,Afternoon,Weekend,5,43
7961,Sandwich,03-11-2017 13:04,Afternoon,Weekend,3,39
7961,Sandwich,03-11-2017 13:04,Afternoon,Weekend,2,39
7962,Coffee,03-11-2017 13:13,Afternoon,Weekend,2,43
7962,Coffee,03-11-2017 13:13,Afternoon,Weekend,3,43
7962,Sandwich,03-11-2017 13:13,Afternoon,Weekend,3,39
7962,Sandwich,03-11-2017 13:13,Afternoon,Weekend,4,39
7963,Jammie Dodgers,03-11-2017 13:18,Afternoon,Weekend,3,50
7963,Bread,03-11-2017 13:18,Afternoon,Weekend,1,35
7964,Tea,03-11-2017 13:26,Afternoon,Weekend,1,39
7964,Cake,03-11-2017 13:26,Afternoon,Weekend,3,49
7965,Coffee,03-11-2017 13:33,Afternoon,Weekend,3,43
7965,Coffee,03-11-2017 13:33,Afternoon,Weekend,3,43
7966,Tea,03-11-2017 13:38,Afternoon,Weekend,1,39
7966,Juice,03-11-2017 13:38,Afternoon,Weekend,2,57
7966,Muffin,03-11-2017 13:38,Afternoon,Weekend,5,71
7966,Salad,03-11-2017 13:38,Afternoon,Weekend,5,69
7967,Tea,03-11-2017 13:39,Afternoon,Weekend,3,39
7967,Spanish Brunch,03-11-2017 13:39,Afternoon,Weekend,3,56
7968,Spanish Brunch,03-11-2017 14:13,Afternoon,Weekend,2,56
7968,Sandwich,03-11-2017 14:13,Afternoon,Weekend,5,39
7968,Toast,03-11-2017 14:13,Afternoon,Weekend,1,96
7968,Cake,03-11-2017 14:13,Afternoon,Weekend,3,49
7968,Medialuna,03-11-2017 14:13,Afternoon,Weekend,4,37
7968,Chicken Stew,03-11-2017 14:13,Afternoon,Weekend,4,79
7969,Bread,03-11-2017 14:16,Afternoon,Weekend,2,35
7970,Soup,03-11-2017 14:26,Afternoon,Weekend,3,58
7970,Bread,03-11-2017 14:26,Afternoon,Weekend,2,35
7971,Bread,03-11-2017 14:28,Afternoon,Weekend,5,35
7971,Coffee,03-11-2017 14:28,Afternoon,Weekend,3,43
7971,Juice,03-11-2017 14:28,Afternoon,Weekend,4,57
7971,Scone,03-11-2017 14:28,Afternoon,Weekend,1,60
7972,Coffee,03-11-2017 14:30,Afternoon,Weekend,5,43
7972,Toast,03-11-2017 14:30,Afternoon,Weekend,4,96
7972,Scone,03-11-2017 14:30,Afternoon,Weekend,3,60
7973,Bread,03-11-2017 14:34,Afternoon,Weekend,2,35
7974,Bread,03-11-2017 14:38,Afternoon,Weekend,5,35
7974,Bread,03-11-2017 14:38,Afternoon,Weekend,3,35
7974,Cake,03-11-2017 14:38,Afternoon,Weekend,2,49
7975,Brownie,03-11-2017 14:39,Afternoon,Weekend,3,83
7975,Coke,03-11-2017 14:39,Afternoon,Weekend,5,65
7976,Coffee,03-11-2017 14:48,Afternoon,Weekend,3,43
7976,Sandwich,03-11-2017 14:48,Afternoon,Weekend,5,39
7977,Bread,03-11-2017 15:02,Afternoon,Weekend,4,35
7977,Jammie Dodgers,03-11-2017 15:02,Afternoon,Weekend,2,50
7977,Cake,03-11-2017 15:02,Afternoon,Weekend,1,49
7978,Coffee,03-11-2017 15:09,Afternoon,Weekend,4,43
7978,Bread,03-11-2017 15:09,Afternoon,Weekend,3,35
7978,Scone,03-11-2017 15:09,Afternoon,Weekend,5,60
7979,Coffee,03-11-2017 15:11,Afternoon,Weekend,5,43
7979,Coffee,03-11-2017 15:11,Afternoon,Weekend,2,43
7979,Scone,03-11-2017 15:11,Afternoon,Weekend,3,60
7979,Cake,03-11-2017 15:11,Afternoon,Weekend,1,49
7980,Sandwich,03-11-2017 15:12,Afternoon,Weekend,5,39
7980,Coffee,03-11-2017 15:12,Afternoon,Weekend,4,43
7980,Coffee,03-11-2017 15:12,Afternoon,Weekend,2,43
7981,Argentina Night,03-11-2017 15:38,Afternoon,Weekend,4,39
7981,Vegan Feast,03-11-2017 15:38,Afternoon,Weekend,3,39
7982,Coffee,03-11-2017 15:43,Afternoon,Weekend,1,43
7982,Cake,03-11-2017 15:43,Afternoon,Weekend,1,49
7983,Cake,03-11-2017 15:47,Afternoon,Weekend,4,49
7983,Tea,03-11-2017 15:47,Afternoon,Weekend,1,39
7984,Tea,03-11-2017 15:49,Afternoon,Weekend,2,39
7984,Cake,03-11-2017 15:49,Afternoon,Weekend,4,49
7984,Scone,03-11-2017 15:49,Afternoon,Weekend,1,60
7985,Bread,03-11-2017 16:16,Afternoon,Weekend,3,35
7986,Bread,03-11-2017 16:18,Afternoon,Weekend,3,35
7987,Coffee,03-11-2017 16:21,Afternoon,Weekend,2,43
7988,Coffee,03-11-2017 16:27,Afternoon,Weekend,3,43
7988,Cake,03-11-2017 16:27,Afternoon,Weekend,4,49
7989,Coffee,03-11-2017 16:49,Afternoon,Weekend,3,43
7990,Coffee,03-11-2017 17:00,Evening,Weekend,4,43
7991,Bread,03-11-2017 17:11,Evening,Weekend,1,35
7991,Juice,03-11-2017 17:11,Evening,Weekend,4,57
7991,Muffin,03-11-2017 17:11,Evening,Weekend,4,71
7991,Cookies,03-11-2017 17:11,Evening,Weekend,5,72
7992,The Nomad,03-11-2017 17:13,Evening,Weekend,4,61
7992,Duck egg,03-11-2017 17:13,Evening,Weekend,1,80
